player_id,name,current_value,current_date,peak_value,peak_date,days_since_update,is_stale,total_goals,total_assists,total_minutes,total_appearances,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90,date_of_birth,position,sub_position,foot,height_in_cm,country_of_citizenship,age,log_value,age_squared,recent_goals_per_90,recent_assists_per_90,recent_minutes,league_tier,league_tier_missing,predicted_log_value,residual
296622,Marco Asensio,15000000,2025-12-17,90000000,2018-10-31,72,False,86,61,21661,403,19,0,0.3573242232583906,0.2534509025437422,1996-01-21,Midfield,Attacking Midfield,left,182.0,Spain,29.905544147843944,16.52356082573315,894.3415707786431,0.5698607007176023,0.18995356690586745,2369.0,1.0,0,16.45041022101235,0.07315060472079793
283223,Emre Mor,800000,2025-12-17,5000000,2016-07-22,72,False,16,18,9144,197,37,1,0.1574803149606299,0.1771653543307086,1997-07-24,Attack,Right Winger,left,169.0,Türkiye,28.399726214921287,13.592368256649284,806.5444490824874,0.08884501480750247,0.35538005923000987,1013.0,1.0,0,14.247572681349942,-0.6552044247006581
312678,Léo Duarte,2500000,2025-12-17,8000000,2019-08-15,72,False,2,4,14556,174,20,0,0.0123660346248969,0.0247320692497939,1996-07-17,Defender,Centre-Back,right,183.0,Brazil,29.418206707734427,14.731801689838349,865.4308858989908,0.03192621496984746,0.0,2819.0,1.0,0,15.440156057767675,-0.708354367929326
346903,Christopher Lungoyi,1000000,2025-12-17,1000000,2025-12-17,72,False,4,5,2612,42,8,0,0.1378254211332312,0.172281776416539,2000-07-04,Attack,Left Winger,left,182.0,Switzerland,25.453798767967147,13.815511557963774,647.8958717201658,0.10843373493975904,0.21686746987951808,1660.0,1.0,0,14.4205039750046,-0.6049924170408261
306462,Mert Hakan Yandaş,500000,2025-12-17,3500000,2022-06-01,72,False,15,27,9091,189,40,0,0.1484985150148498,0.2672973270267297,1994-08-19,Midfield,Attacking Midfield,right,174.0,Türkiye,31.329226557152637,13.122365377402328,981.5204366693981,0.0,0.0,205.0,1.0,0,13.101395308780367,0.0209700686219616
353922,Mert Müldür,5000000,2025-12-17,10000000,2020-08-25,72,False,7,14,10099,175,23,1,0.0623824141004059,0.1247648282008119,1999-04-03,Defender,Right-Back,right,184.0,Türkiye,26.70773442847365,15.424948670398354,713.3030783018767,0.1722488038277512,0.1291866028708134,2090.0,1.0,0,16.20186484608341,-0.7769161756850558
345437,Mateusz Lis,2000000,2025-12-17,2000000,2025-12-17,72,False,0,0,5070,57,3,0,0.0,0.0,1997-02-27,Goalkeeper,Goalkeeper,right,192.0,Poland,28.802190280629706,14.508658238524095,829.5661649616003,0.0,0.0,3150.0,1.0,0,15.554544547756368,-1.045886309232273
341549,Umut Meraş,400000,2025-12-17,2500000,2021-10-12,72,False,3,3,7317,116,9,0,0.03690036900369,0.03690036900369,1995-12-20,Defender,Left-Back,left,178.0,Türkiye,29.99315537303217,12.899222326086994,899.5893692308485,0.05016722408026756,0.05016722408026756,1794.0,1.0,0,13.851327502432126,-0.9521051763451318
341429,Davinson Sánchez,18000000,2025-12-17,60000000,2019-12-10,72,False,19,7,26188,327,48,1,0.0652970826332671,0.0240568199175194,1996-06-12,Defender,Centre-Back,right,188.0,Colombia,29.51403148528405,16.705882371415992,871.0780545143383,0.07544006705783739,0.025146689019279127,3579.0,1.0,0,16.871363819953547,-0.1654814485375553
352659,Batuhan Şen,200000,2025-12-17,800000,2023-06-08,72,False,0,0,1915,22,1,0,0.0,0.0,1999-02-03,Goalkeeper,Goalkeeper,right,194.0,Türkiye,26.869267624914443,12.206077645517674,721.9575426992755,0.0,0.0,0.0,1.0,1,13.355656905100025,-1.1495792595823513
340251,Burak Kapacak,200000,2025-12-17,2000000,2021-06-02,72,False,1,5,2497,64,8,0,0.0360432519022827,0.1802162595114137,1999-12-08,Attack,Right Winger,right,180.0,Türkiye,26.026009582477755,12.206077645517674,677.3531747872239,0.0,0.37037037037037035,243.0,1.0,0,13.514232949673085,-1.3081553041554113
338794,Fatih Aksoy,1200000,2025-12-17,3800000,2022-06-01,72,False,4,5,11384,177,27,1,0.0316233309908643,0.0395291637385804,1997-11-06,Defender,Centre-Back,right,189.0,Türkiye,28.112251882272417,13.997832948091215,790.298705892329,0.0,0.0,1524.0,1.0,0,14.95365047267548,-0.9558175245842655
336074,Celil Yüksel,800000,2025-12-17,900000,2024-10-04,72,False,0,2,1664,35,9,0,0.0,0.1081730769230769,1998-01-01,Midfield,Central Midfield,right,171.0,Türkiye,27.958932238193015,13.592368256649284,781.7018918998687,0.0,0.12884753042233357,1397.0,1.0,0,13.96633358996159,-0.37396533331230586
341019,Güven Yalçın,1000000,2025-12-17,4000000,2019-10-04,72,False,33,12,6582,158,18,0,0.4512306289881495,0.1640838650865998,1999-01-18,Attack,Centre-Forward,right,184.0,Türkiye,26.91307323750856,13.815511557963774,724.3135110874995,0.6859756097560976,0.0,656.0,1.0,0,14.586947206443877,-0.7714356484801037
332798,Roland Sallai,10000000,2025-12-17,16000000,2021-07-15,72,False,34,28,14346,241,45,0,0.2132998745294855,0.1756587202007528,1997-05-22,Defender,Right-Back,right,183.0,Hungary,28.57221081451061,16.118095750958314,816.3712308288369,0.12968299711815562,0.12968299711815562,2776.0,1.0,0,16.258962462727258,-0.14086671176894328
332612,Emmanuel Boateng,1200000,2025-12-17,4000000,2019-09-05,72,False,41,21,12677,224,41,1,0.2910783308353711,0.1490889011595803,1996-05-23,Attack,Centre-Forward,right,175.0,Ghana,29.56878850102669,13.997832948091215,874.3132534184483,0.33962264150943394,0.13584905660377358,1325.0,1.0,0,14.986850593539456,-0.9890176454482411
331726,Tammy Abraham,14000000,2025-12-17,50000000,2019-12-10,72,False,86,37,16788,288,23,0,0.4610436025732666,0.1983559685489635,1997-10-02,Attack,Centre-Forward,right,194.0,England,28.20807665982204,16.454567959008102,795.695588846397,0.5969566913772922,0.1755754974639095,2563.0,1.0,0,17.072003797033524,-0.6174358380254219
328120,Nedim Mekic,250000,2025-12-17,300000,2020-01-07,72,False,0,1,511,9,0,0,0.0,0.1761252446183953,1995-04-15,Midfield,Central Midfield,right,171.0,Bosnia-Herzegovina,30.67488021902806,12.429220196836383,940.948276451719,0.0,0.0,0.0,1.0,1,12.613118869249005,-0.1838986724126226
327402,Efkan Bekiroğlu,1200000,2025-12-17,2600000,2023-12-21,72,False,22,16,7542,138,12,1,0.2625298329355608,0.1909307875894988,1995-09-14,Midfield,Attacking Midfield,right,185.0,Türkiye,30.258726899383984,13.997832948091215,915.5905535715038,0.2146690518783542,0.26833631484794274,1677.0,1.0,0,14.302960648136423,-0.30512770004520817
323876,Thalisson,700000,2025-12-17,800000,2024-12-23,72,False,3,0,3866,47,12,0,0.0698396275219865,0.0,1998-05-07,Defender,Centre-Back,right,185.0,Brazil,27.61396303901437,13.45883704259595,762.5309547200517,0.06907137375287797,0.0,2606.0,1.0,0,14.30713760298595,-0.8483005603899993
320141,Çağlar Söyüncü,6000000,2025-12-17,45000000,2021-05-25,72,False,9,4,18728,238,41,3,0.0432507475437847,0.0192225544639043,1996-05-23,Defender,Centre-Back,both,185.0,Türkiye,29.56878850102669,15.607270193858982,874.3132534184483,0.058365758754863814,0.11673151750972763,1542.0,1.0,0,15.449209712726239,0.1580604811327433
314965,Pedro Pereira,1200000,2025-12-17,2300000,2022-06-06,72,False,1,13,12468,192,36,0,0.0072184793070259,0.0938402309913378,1998-01-22,Defender,Right-Back,right,185.0,Portugal,27.90143737166325,13.997832948091215,778.4902074048466,0.03013056578506863,0.09039169735520589,2987.0,1.0,0,15.85536941839642,-1.8575364703052042
774067,Igor Gorbach,400000,2025-12-18,600000,2024-06-06,71,False,4,1,2331,58,8,0,0.1544401544401544,0.0386100386100386,2004-05-27,Attack,Centre-Forward,right,184.0,Ukraine,21.560574948665295,12.899222326086994,464.85839211701347,0.0,0.0,495.0,1.0,0,13.948147840631894,-1.0489255145448997
773961,Oleg Fedor,500000,2025-12-18,800000,2024-12-17,71,False,0,4,2529,53,4,0,0.0,0.1423487544483986,2004-07-23,Midfield,Central Midfield,right,177.0,Ukraine,21.404517453798768,13.122365377402328,458.1533674299761,0.0,0.18633540372670807,483.0,1.0,0,14.010723612976154,-0.8883582355738255
771914,Yevgen Pavlyuk,800000,2025-12-18,800000,2023-12-11,71,False,3,1,7328,88,15,0,0.0368449781659388,0.0122816593886462,2002-08-18,Defender,Centre-Back,right,187.0,Ukraine,23.3347022587269,13.592368256649284,544.5083295034343,0.03737541528239203,0.03737541528239203,2408.0,1.0,0,15.90245283504979,-2.310084578400506
771911,Ilya Gadzhuk,150000,2025-12-18,150000,2025-03-21,71,False,0,0,536,16,3,0,0.0,0.0,2002-08-02,Midfield,Central Midfield,unknown,183.0,Ukraine,23.378507871321013,11.918397239722838,546.5546302894186,0.0,0.0,486.0,1.0,0,13.44818870242956,-1.5297914627067222
766258,Kaio César,4500000,2025-12-18,5000000,2025-03-10,71,False,3,4,2245,38,7,0,0.1202672605790645,0.1603563474387528,2004-02-15,Attack,Right Winger,left,168.0,Brazil,21.83983572895277,15.319588176962746,476.978424667642,0.21897810218978103,0.43795620437956206,411.0,1.0,0,14.414573149408461,0.9050150275542848
755327,Mykhaylo Khromey,50000,2025-12-18,200000,2021-12-20,71,False,0,1,429,13,0,0,0.0,0.2097902097902098,2003-11-19,Midfield,Central Midfield,right,173.0,Ukraine,22.0807665982204,10.819798284210286,487.5602535650857,0.0,0.0,0.0,1.0,1,13.255775866956842,-2.435977582746556
758845,Yegor Tverdokhlib,1800000,2025-12-18,1800000,2025-12-18,71,False,31,13,7360,97,15,0,0.3790760869565217,0.1589673913043478,2000-12-17,Midfield,Attacking Midfield,right,182.0,Ukraine,25.00205338809035,14.403297778421795,625.1026736209201,0.5816458423093495,0.15510555794915984,2321.0,1.0,0,16.400257056805703,-1.9969592783839083
755174,Danyil Alefirenko,500000,2025-12-18,700000,2023-06-21,71,False,13,7,4080,82,10,0,0.2867647058823529,0.1544117647058823,2000-04-19,Attack,Left Winger,right,176.0,Ukraine,25.66461327857632,13.122365377402328,658.6723747388759,0.0,0.20673813169984687,1306.0,1.0,0,14.058737177718543,-0.9363718003162145
774552,Denys Slyusar,400000,2025-12-18,400000,2023-06-21,71,False,1,0,3051,51,14,0,0.0294985250737463,0.0,2002-05-27,Defender,Centre-Back,right,188.0,Ukraine,23.561943874058866,12.899222326086994,555.1651991243001,0.0,0.0,969.0,1.0,0,14.315832071191066,-1.416609745104072
794617,Yan Kostenko,700000,2025-12-18,700000,2025-12-18,71,False,2,5,2412,41,10,0,0.0746268656716417,0.1865671641791045,2003-07-04,Midfield,Left Midfield,right,182.0,Ukraine,22.458590006844627,13.45883704259595,504.3882650955413,0.10501750291715285,0.15752625437572929,1714.0,1.0,0,15.305846770823516,-1.8470097282275653
775832,Dmytro Matsapura,200000,2025-12-18,1500000,2022-12-06,71,False,0,0,3353,38,2,0,0.0,0.0,2000-03-10,Goalkeeper,Goalkeeper,right,189.0,Ukraine,25.7741273100616,12.206077645517674,664.3056385952633,0.0,0.0,90.0,1.0,0,13.32002461669157,-1.1139469711738972
776033,Andriy Kitela,300000,2025-12-18,300000,2025-06-10,71,False,0,2,1253,24,9,0,0.0,0.1436552274541101,2004-12-13,Defender,Right-Back,right,178.0,Ukraine,21.01300479123888,12.611541086966115,441.5463703566282,0.0,0.18633540372670807,966.0,1.0,0,14.185986975600429,-1.5744458886343136
787776,Valeriy Dubko,500000,2025-12-18,500000,2025-06-10,71,False,1,2,7339,89,22,0,0.0122632511241313,0.0245265022482627,2001-03-22,Defender,Centre-Back,left,185.0,Ukraine,24.7419575633128,13.122365377402328,612.1644640647714,0.0,0.0,2520.0,1.0,0,15.544586343773293,-2.422220966370965
789478,Bogdan Kobzar,100000,2025-12-18,300000,2022-12-06,71,False,1,1,1057,34,3,0,0.0851466414380321,0.0851466414380321,2002-04-22,Attack,Centre-Forward,right,184.0,Ukraine,23.65776865160849,11.51293546492023,559.6900175730293,0.0,0.0,116.0,1.0,0,13.201241539439252,-1.6883060745190228
789583,Yaroslav Karabin,500000,2025-12-18,800000,2024-12-17,71,False,11,10,4154,85,3,0,0.2383245064997592,0.2166586422725084,2002-11-19,Attack,Centre-Forward,left,182.0,Ukraine,23.08008213552361,13.122365377402328,532.6901913825161,0.062111801242236024,0.3105590062111801,1449.0,1.0,0,15.21810560401206,-2.095740226609731
791528,Telmo Arcanjo,3000000,2025-12-18,3000000,2025-05-30,71,False,6,2,2627,71,10,0,0.2055576703464027,0.0685192234488009,2001-06-21,Attack,Right Winger,left,180.0,Cape Verde,24.49281314168378,14.914123179965662,599.8978955934376,0.24258760107816713,0.09703504043126684,1855.0,1.0,0,15.137298535492036,-0.22317535552637402
794896,Gabriel Eskinja,400000,2025-12-18,500000,2025-06-10,71,False,0,0,908,15,3,1,0.0,0.0,2003-08-29,Defender,Centre-Back,right,191.0,Austria,22.305270362765228,12.899222326086994,497.52508595605286,0.0,0.0,173.0,1.0,0,13.147260567781041,-0.2480382416940472
795280,Tymur Korablin,300000,2025-12-18,400000,2024-06-06,71,False,5,2,2153,47,8,0,0.2090106827682303,0.0836042731072921,2002-01-02,Midfield,Central Midfield,left,174.0,Ukraine,23.958932238193015,12.611541086966115,574.0304339943245,0.0,0.0,163.0,1.0,0,13.799845905570901,-1.1883048186047862
800948,Jan-Carlo Simić,12000000,2025-12-18,12000000,2025-12-18,71,False,4,2,3465,44,9,0,0.1038961038961039,0.0519480519480519,2005-05-02,Defender,Centre-Back,right,186.0,Serbia,20.629705681040384,16.300417291085605,425.58475648634993,0.07894736842105263,0.0,1140.0,2.0,0,15.331804000641625,0.9686132904439795
775830,Semen Vovchenko,500000,2025-12-18,600000,2025-06-10,71,False,5,2,7889,91,20,0,0.0570414501204208,0.0228165800481683,1999-06-13,Defender,Centre-Back,left,187.0,Ukraine,26.5160848733744,13.122365377402328,703.1027570119946,0.0,0.04435682602267127,2029.0,1.0,0,15.15684493566008,-2.034479558257752
752691,Bogdan Veklyak,200000,2025-12-18,200000,2021-06-07,71,False,0,0,1062,17,3,1,0.0,0.0,1999-08-31,Defender,Centre-Back,right,186.0,Ukraine,26.299794661190965,12.206077645517674,691.6791992208088,0.0,0.0,548.0,1.0,0,13.446334875696174,-1.2402572301785
726721,Gonçalo Esteves,500000,2025-12-18,3000000,2021-12-27,71,False,1,1,817,17,6,0,0.1101591187270501,0.1101591187270501,2004-02-27,Defender,Right-Back,right,176.0,Portugal,21.806981519507183,13.122365377402328,475.5444429921278,0.3557312252964427,0.0,253.0,1.0,0,13.740327193879047,-0.6179618164767184
751977,Kiril Fesyun,1500000,2025-12-18,1500000,2024-09-12,71,False,0,0,3909,44,0,0,0.0,0.0,2002-08-07,Goalkeeper,Goalkeeper,right,191.0,Ukraine,23.364818617385357,14.220976332738882,545.9147490233174,0.0,0.0,759.0,1.0,0,14.593105381877477,-0.3721290491385947
726035,Kiril Popov,200000,2025-12-18,300000,2022-12-06,71,False,1,4,2412,62,5,1,0.0373134328358208,0.1492537313432835,2003-05-01,Attack,Centre-Forward,right,187.0,Ukraine,22.633812457221083,12.206077645517674,512.2894663486563,0.16333938294010888,0.32667876588021777,551.0,1.0,0,14.104303687663105,-1.8982260421454313
726036,Artur Mykytyshyn,800000,2025-12-18,800000,2024-12-17,71,False,6,10,4443,76,4,0,0.1215395003376097,0.2025658338960162,2003-07-14,Attack,Right Winger,right,177.0,Ukraine,22.431211498973305,13.592368256649284,503.1592493116722,0.1625526791089705,0.27092113184828415,1661.0,1.0,0,15.80397209294572,-2.2116038362964368
726038,Vitaliy Roman,500000,2025-12-18,800000,2024-06-06,71,False,2,2,7754,94,19,1,0.0232138251225174,0.0232138251225174,2003-04-14,Defender,Left-Back,right,178.0,Ukraine,22.680355920602327,13.122365377402328,514.398544685201,0.10594467333725721,0.052972336668628606,1699.0,1.0,0,15.910336045045351,-2.787970667643023
726114,Mario Mitaj,5500000,2025-12-18,5500000,2025-05-27,71,False,0,4,2995,60,8,0,0.0,0.1202003338898163,2003-08-06,Defender,Left-Back,left,180.0,Albania,22.368240930869263,15.520258832020865,500.338202341415,0.0,0.0,0.0,1.0,1,13.716833255694215,1.8034255763266493
726701,Rodrigo Ribeiro,2500000,2025-12-18,3000000,2022-11-01,71,False,1,0,1063,31,0,0,0.0846660395108184,0.0,2005-04-28,Attack,Centre-Forward,right,186.0,Portugal,20.640657084188916,14.731801689838349,426.0367248670781,0.1618705035971223,0.0,556.0,1.0,0,13.929253400701539,0.8025482891368103
729140,Maga,2000000,2025-12-18,2500000,2023-06-16,71,False,1,5,7140,101,14,0,0.0126050420168067,0.0630252100840336,2002-11-16,Defender,Right-Back,right,175.0,Portugal,23.08829568788501,14.508658238524095,533.0693977712097,0.0,0.035942492012779555,2504.0,1.0,0,15.708472216013652,-1.1998139774895566
729196,Roman Volokhatyi,350000,2025-12-18,350000,2025-03-21,71,False,2,2,2797,33,7,0,0.0643546657132642,0.0643546657132642,2000-08-23,Midfield,Central Midfield,right,176.0,Ukraine,25.319644079397676,12.765691290604371,641.0843763073779,0.13100436681222707,0.13100436681222707,1374.0,1.0,0,14.116368861622457,-1.3506775710180854
729432,Vadym Yushchyshyn,100000,2025-12-18,100000,2023-06-21,71,False,0,0,588,8,1,1,0.0,0.0,1999-11-23,Goalkeeper,Goalkeeper,right,190.0,Ukraine,26.069815195071868,11.51293546492023,679.6352643052,0.0,0.0,0.0,1.0,1,13.021468244136832,-1.508532779216603
729638,Oleksandr Kemkin,800000,2025-12-18,800000,2025-09-10,71,False,0,0,4247,49,4,0,0.0,0.0,2002-08-05,Goalkeeper,Goalkeeper,right,187.0,Ukraine,23.370294318959616,13.592368256649284,546.1706565547961,0.0,0.0,1186.0,1.0,0,14.4851124849251,-0.8927442282758165
729781,Vladyslav Veleten,1000000,2025-12-18,1000000,2025-12-18,71,False,10,12,4339,85,15,0,0.2074210647614657,0.2489052777137589,2002-10-01,Attack,Right Winger,right,176.0,Ukraine,23.21423682409309,13.815511557963774,538.9007913250796,0.2855631940772078,0.3807509254362771,1891.0,1.0,0,15.91239668266078,-2.096885124697007
732096,Santi García,1500000,2025-12-18,1500000,2025-12-18,71,False,6,3,2518,42,14,0,0.2144559173947577,0.1072279586973788,2001-08-29,Midfield,Attacking Midfield,right,188.0,Spain,24.303901437371664,14.220976332738882,590.6796250774764,0.19271948608137046,0.048179871520342615,1868.0,1.0,0,15.111646243961061,-0.8906699112221794
733579,Clayton,8000000,2025-12-18,8000000,2025-12-18,71,False,40,6,7090,105,30,1,0.5077574047954866,0.076163610719323,1999-01-11,Attack,Centre-Forward,right,184.0,Brazil,26.93497604380561,15.894952224644102,725.492934480382,0.574108818011257,0.10131332082551595,2665.0,1.0,0,15.841056226487597,0.0538959981565057
735051,Amine El Ouazzani,3500000,2025-12-18,3500000,2024-10-08,71,False,13,4,3398,65,3,0,0.3443201883460859,0.1059446733372572,2001-07-15,Attack,Centre-Forward,left,188.0,Morocco,24.42710472279261,15.068273812173887,596.683445138277,0.2644466209598433,0.04407443682664055,2042.0,1.0,0,15.153895326038352,-0.08562151386446537
739438,Matheus Pereira,2500000,2025-12-18,2500000,2025-05-30,71,False,4,9,6099,99,32,0,0.0590260698475159,0.1328086571569109,2000-12-21,Defender,Left-Back,left,172.0,Brazil,24.99110198494182,14.731801689838349,624.555178421763,0.0,0.037484381507705125,2401.0,1.0,0,15.382080672984479,-0.65027898314613
741517,Alfonso Trezza,1000000,2025-12-18,1000000,2023-07-10,71,False,9,6,4402,73,11,1,0.1840072694229895,0.1226715129486597,1999-06-22,Attack,Right Winger,right,166.0,Uruguay,26.49144421629021,13.815511557963774,701.7966166648159,0.2851485148514851,0.1782178217821782,2525.0,1.0,0,15.040439548211676,-1.2249279902479024
743587,Vinícius Tobias,6000000,2025-12-18,6000000,2025-12-18,71,False,2,8,3528,47,8,0,0.0510204081632653,0.2040816326530612,2004-02-23,Defender,Right-Back,right,177.0,Brazil,21.817932922655714,15.607270193858982,476.02219701750414,0.06315789473684211,0.12631578947368421,2850.0,1.0,0,16.50617838558847,-0.8989081917294879
743627,Jewison Bennette,600000,2025-12-18,1200000,2023-03-24,71,False,0,0,902,18,1,0,0.0,0.0,2004-06-15,Attack,Left Winger,left,173.0,Costa Rica,21.508555783709788,13.304686600863562,462.61797190095575,0.0,0.0,733.0,1.0,0,14.01427499026864,-0.709588389405079
745252,Artem Kulakovskyi,250000,2025-12-18,250000,2024-06-06,71,False,1,0,1081,38,5,0,0.0832562442183163,0.0,2002-02-11,Midfield,Central Midfield,right,174.0,Ukraine,23.849418206707732,12.429220196836383,568.7947487984422,0.0,0.0,491.0,1.0,0,13.459899404745121,-1.0306792079087383
748838,Yuriy Tlumak,150000,2025-12-18,200000,2021-12-20,71,False,1,0,651,24,0,0,0.1382488479262673,0.0,2002-07-11,Midfield,Central Midfield,left,184.0,Ukraine,23.43874058863792,11.918397239722838,549.3745603814626,0.0,0.0,86.0,1.0,0,13.16970435632371,-1.2513071166008718
